Product code	Product label	Turkey's imports from Israel-Value in 2001	Turkey's imports from Israel-Value in 2002	Turkey's imports from Israel-Value in 2003	Turkey's imports from Israel-Value in 2004	Turkey's imports from Israel-Value in 2005	Turkey's imports from Israel-Value in 2006	Turkey's imports from Israel-Value in 2007	Turkey's imports from Israel-Value in 2008	Turkey's imports from Israel-Value in 2009	Turkey's imports from Israel-Value in 2010	Turkey's imports from Israel-Value in 2011	Turkey's imports from Israel-Value in 2012	Turkey's imports from Israel-Value in 2013	Turkey's imports from Israel-Value in 2014	Turkey's imports from Israel-Value in 2015	Turkey's imports from Israel-Value in 2016	Turkey's imports from Israel-Value in 2017	Israel's exports to world- 	Israel's exports to world-Value in 2001	Israel's exports to world-Value in 2002	Israel's exports to world-Value in 2003	Israel's exports to world-Value in 2004	Israel's exports to world-Value in 2005	Israel's exports to world-Value in 2006	Israel's exports to world-Value in 2007	Israel's exports to world-Value in 2008	Israel's exports to world-Value in 2009	Israel's exports to world-Value in 2010	Israel's exports to world-Value in 2011	Israel's exports to world-Value in 2012	Israel's exports to world-Value in 2013	Israel's exports to world-Value in 2014	Israel's exports to world-Value in 2015	Israel's exports to world-Value in 2016	Israel's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
9031	"Measuring or checking instruments, appliances and machines not elsewhere specified in chapter ..."	1590	1545	823	2042	1561	2300	1930	2389	2750	2132	1736	4754	720	2166	3523	1729	1904		120499	95325	87610	195363	279878	449589	580910	588957	583458	1018391	1251626	1046884	1186212	939836	708097	846766	1045176		76209	71129	102454	149249	164689	182493	204740	307177	193641	210793	296682	344112	339764	369796	359324	325972	383885	
9022	"Apparatus based on the use of X-rays or of alpha, beta or gamma radiations, whether or not ..."	1018	700	372	1269	1037	4815	1206	633	989	2801	477	234	335	2363	1182	2654	1928		303605	259172	274028	311071	350178	359322	396469	643800	442750	469782	419347	371583	331906	303405	340766	321462	298684		46341	49994	64922	105484	151439	192572	212241	247762	189404	207277	238809	220030	241218	249956	270155	248577	277606	
8523	"Discs, tapes, solid-state non-volatile storage devices, "smart cards" and other media for the ..."	265	46	7	6	1	3	2639	6682	2270	2730	2463	2003	699	2507	2818	5178	1941		2182	328	491	1252	1074	2159	1933	85555	64922	59921	93928	57463	61260	70248	49734	69728	53810		25194	28917	36253	64283	68981	91173	458429	432871	403220	396221	428793	382574	390294	361626	332732	282444	233452	
8529	"Parts suitable for use solely or principally with transmission and reception apparatus for ..."	410	2919	1057	1118	670	1765	2104	2865	2307	1312	1794	937	696	743	889	646	1977		83664	63273	64113	63983	84896	86423	183890	186717	183501	291433	264894	301663	276529	186539	224585	183649	186693		124913	120121	192850	281723	335958	296106	309160	209212	229189	170634	199853	1022763	1331982	1407648	1294274	997176	1396960	
8503	"Parts suitable for use solely or principally with electric motors and generators, electric ..."	9	3	9	8	12	16	77	32	7	3	15	61	130	902	127	561	1984		8397	7746	15264	17905	19248	3162	4307	5549	62562	54579	3967	4012	10988	9974	7454	4930	3084		58524	63682	30798	47500	49395	50901	64491	57144	180828	190179	220516	304995	142592	206626	225768	118268	82371	
8471	"Automatic data-processing machines and units thereof; magnetic or optical readers, machines ..."	893	1648	2030	2584	3621	2988	2738	2570	1678	1817	5437	4390	1163	3739	6111	5794	2100		20805	1493	3467	2626	2277	9462	0	399614	365961	460074	572785	625757	509203	585157	634687	618570	678918		539124	671213	865075	1211720	1730788	1996913	1775477	1698739	1752441	2105032	2198098	2361053	2651023	2715739	2200125	1894931	2008041	
4804	"Uncoated kraft paper and paperboard, in rolls of a width > 36 cm or in square or rectangular ..."	0	0	9	0	0	133	0	111	800	5906	5573	4728	1893	2021	1129	1732	2109		64	64	18	42	91	288	1583	2545	4493	2665	660	2164	2238	2652	4619	2973	2694		47706	70791	125541	148746	165415	207564	253288	291974	224887	353500	397686	354520	409637	420801	344183	321218	356249	
3919	"Self-adhesive plates, sheets, film, foil, tape, strip and other flat shapes, of plastics, whether ..."	224	402	582	1148	1046	1396	719	495	229	266	561	854	1451	1544	1296	2399	2112		24680	22998	22032	25087	18658	22415	29874	31480	28680	26176	30331	25691	29693	37117	34389	31328	37046		41056	57995	82605	113014	127276	147679	166608	186640	163427	209623	260226	267111	322522	338848	322622	331047	340945	
1302	"Vegetable saps and extracts; pectic substances, pectinates and pectates; agar-agar and other ..."	3	42	65	4	13	14	9	11	2	990	1025	1669	1372	1996	2252	2281	2133		9375	9483	17725	18325	18115	17431	20401	18361	21048	17309	18553	19016	22461	20652	28250	25568	24821		18008	24465	36662	39252	36106	27488	18988	22954	24654	29375	33538	34455	38870	36608	34213	35593	37367	
3215	"Printing ink, writing or drawing ink and other inks, whether or not concentrated or solid"	10	1747	71	647	504	876	414	778	980	1715	1415	1747	2390	3398	2685	2584	2174		18973	45302	66377	89050	133455	143090	82036	180816	71372	104164	145020	106493	129234	132324	135329	140189	149986		30636	35007	45833	63245	69474	75347	97097	91877	88612	106233	124366	135299	152403	173675	153943	145746	155646	
8421	"Centrifuges, incl. centrifugal dryers (excluding those for isotope separation); filtering or ..."	452	894	2629	1688	1638	1078	2029	1951	1892	2507	2427	1774	1800	2161	2349	1915	2326		65756	77788	86849	97393	101221	122543	142438	188080	177920	169937	209190	216607	224542	259610	261419	235950	263862		151026	250699	266274	339869	382319	532201	732520	808791	698784	743053	921241	880763	1106874	958780	1012030	1015701	1142297	
7007	"Safety glass, toughened "tempered", laminated safety glass (excluding multiple-walled insulating ..."	11	150	143	537	2036	2004	2531	3930	1577	1208	2225	1719	3127	5118	3141	2931	2372		2103	3334	3544	15566	4944	5000	9283	47005	28775	28377	21228	22693	23889	35681	27827	22911	35456		18852	20028	30102	51133	45077	47152	46824	61501	56003	66427	72040	75918	82893	84195	97286	105815	154781	
9027	"Instruments and apparatus for physical or chemical analysis, e.g. polarimeters, refractometers, ..."	118	253	62	56	92	1584	2599	5591	1827	8772	709	1008	249	1583	683	965	2514		34183	31395	29962	32664	30540	50409	56840	66593	49526	59408	61693	69166	71154	67291	83417	125846	141448		81060	106551	143317	219422	282648	268850	304356	298206	279405	329039	347597	299666	336215	334688	308426	339130	390816	
3923	"Articles for the conveyance or packaging of goods, of plastics; stoppers, lids, caps and other ..."	1805	1929	2744	2524	2770	4098	4625	7225	6059	5718	4727	3929	3740	3122	2383	2228	2515		117538	109159	114283	131032	138161	140478	192379	265547	272669	332149	358321	366395	267038	282393	278643	359442	405964		60506	88211	95982	123341	138253	171003	194208	203021	149794	172699	216826	196547	225224	245922	221179	268795	284205	
2921	"Amine-function compounds"	1826	2018	678	1026	157	581	17	134	904	872	227	486	65	136	69	74	2521		11813	12108	8528	7205	7568	7035	10937	106383	6766	6941	6034	5721	4590	4772	7983	5952	5801		54498	58044	65935	71365	84045	80130	89925	105642	98071	117154	122894	104944	100110	100699	86384	72981	105391	
7106	"Silver, incl. silver plated with gold or platinum, unwrought or in semi-manufactured forms, ..."	472	849	933	1423	1320	2460	1850	2394	2907	3072	3076	2170	2192	2508	1591	2470	2554		476	1032	1027	314	224	1832	6473	10927	5334	8932	3679	4652	4126	2800	3990	5274	6312		10720	23635	29411	51163	55700	48345	54011	47109	13952	28373	160096	215787	202856	174544	161538	163536	147411	
5513	"Woven fabrics containing predominantly, but < 85% synthetic staple fibres by weight, mixed ..."	5	50	236	135	11	0	0	106	283	1174	248	1381	1127	410	27	1236	2582		21817	18677	12239	16950	4471	3333	732	603	1065	566	632	545	288	172	44	778	2333		16825	28046	36305	67820	77830	91247	89570	88103	84508	89439	96250	48092	53444	47145	32804	27376	30168	
8537	"Boards, panels, consoles, desks, cabinets and other bases, equipped with two or more apparatus ..."	64	575	115	190	554	1803	1211	2450	3182	1918	2558	2613	2123	2359	2084	2141	2718		30187	29854	33355	46577	64279	59462	76909	105310	55401	72965	134638	226326	124238	92396	85254	111425	124329		78029	127932	136927	152660	161004	222503	347690	441167	382259	508221	555179	547648	820926	776583	733931	816437	944664	
7102	"Diamonds, whether or not worked, but not mounted or set (excluding unmounted stones for pick-up ..."	82	314	137	947	775	371	1973	617	277	162	101	43	26	347	2397	2426	2806		8820751	10388940	11563993	13936123	16016997	16127531	18416944	19396277	11597945	16401537	20656245	17470158	19016214	20546575	17608993	15659140	11186429		2262	4374	7711	15684	25412	23424	32991	27540	11076	26828	30583	24645	19599	38082	56125	80749	77404	
2834	"Nitrites; nitrates"	1428	3587	2637	4182	7892	7916	9293	11603	6209	12549	10313	11872	7219	9605	4507	3942	2819		22150	21768	23377	112172	137729	137480	165434	29245	5205	7900	3136	10890	8503	7482	6690	5984	2131		2874	7115	7526	9276	16179	20734	20078	28771	25671	40256	43563	42645	33403	44038	35408	37537	33719	
8466	"Parts and accessories suitable for use solely or principally with the machine tools of heading ..."	68	32	28	75	75	206	388	270	205	490	858	860	568	405	489	1554	2851		20256	25027	29672	30113	27333	25689	25006	24878	32100	64846	46291	40823	46447	75305	44241	33247	34328		30143	35023	41024	70752	87077	94469	119637	137668	71831	95576	139916	140840	150393	163137	148483	148455	157747	
8544	"Insulated "incl. enamelled or anodised" wire, cable "incl. coaxial cable" and other insulated ..."	513	1214	711	756	646	835	1622	2101	466	920	980	1913	1031	1963	1403	2556	3156		46836	37706	40629	53833	89440	124329	153119	179562	85386	106501	126605	123174	107128	115452	135750	97045	83977		89461	142440	150109	233984	289949	417597	535061	579367	449050	545269	661226	622917	698771	753778	761551	868276	910837	
7602	"Waste and scrap, of aluminium (excluding slags, scale and the like from iron and steel production, ..."	0	0	0	109	1127	551	3141	862	937	969	864	750	530	1435	1087	506	3320		15164	25405	24994	27883	26718	63981	78048	50101	34197	79154	108815	108905	94359	105224	72740	71164	101712		9482	7945	15281	14368	24916	22207	43086	34567	18277	39951	47477	35825	35651	57871	66241	63155	124087	
2009	"Fruit juices, incl. grape must, and vegetable juices, unfermented, not containing added spirit, ..."	107	49	20	162	217	321	1896	3935	3280	5174	6307	6205	5570	4483	4202	3100	3559		54460	26673	31537	31237	47730	69212	93989	163183	136122	182130	250419	233217	217807	199346	178411	160560	174214		4265	5382	6373	9051	11689	23547	34522	35650	17037	23752	28885	27815	29639	25880	22926	18165	16087	
8207	"Tools, interchangeable, for hand tools, whether or not power-operated, or for machine tools ..."	411	689	1231	1928	2251	3238	3272	4456	2239	3305	4682	5240	5075	4818	5171	3379	3619		72040	70972	70995	98236	108852	121376	129090	114806	72657	85747	118236	119739	131555	131547	114402	178504	177049		30885	34956	50566	67860	96496	164440	134965	196230	97629	151181	215344	242702	252383	254905	201970	203241	200129	
9021	"Orthopaedic appliances, incl. crutches, surgical belts and trusses; splints and other fracture ..."	196	401	713	1390	1550	1328	1508	1555	2536	3270	5753	4631	5283	5731	5937	3926	3864		62392	11442	4992	4916	6063	7891	12168	21955	27035	38071	61837	71345	92051	111649	119241	123136	134560		108245	106724	109311	147211	207061	261793	286927	353159	319143	359750	401844	417004	483839	493186	424268	442956	409891	
3915	"Waste, parings and scrap, of plastics"	0	11	0	24	0	44	396	249	0	381	379	971	1623	1398	1384	3316	4203		771	989	1219	998	1524	2391	4076	6106	3442	5405	8540	5851	4886	6348	4603	5658	6575		10	27	101	788	5506	2395	13052	7738	3790	12985	33583	30774	30928	45342	35641	49575	76239	
7404	"Waste and scrap, of copper (excluding ingots or other similar unwrought shapes, of remelted ..."	821	1134	425	1813	1079	896	1174	760	0	237	988	0	199	854	80	226	5141		11838	12811	14977	39761	82923	55150	56480	68486	47862	95474	120044	124035	96409	86167	53203	48463	71767		7170	8760	41489	80336	29229	34884	17301	6011	3976	25115	44063	23015	17780	56024	43785	72101	116500	
2835	"Phosphinates "hypophosphites", phosphonates "phosphites" and phosphates; polyphosphates, whether ..."	5263	2649	3484	5680	2293	3489	4847	5427	2910	4265	4520	3188	4635	3822	3255	2883	5664		43451	35969	37435	49010	47867	48234	54054	103988	83735	99703	81679	140814	81251	89388	76770	64498	41946		48513	53941	61985	79016	96830	95661	98843	145571	68532	50314	49024	42945	45210	48818	46976	40211	44437	
3917	"Tubes, pipes and hoses, and fittings therefor, e.g. joints, elbows, flanges, of plastics"	97	364	609	1449	1588	2827	4895	5865	2974	3802	3610	1378	2210	1442	1493	1507	5851		209004	167686	165718	173185	157671	183719	203447	201361	158636	184238	224367	190907	202824	209984	183729	196259	204845		64601	80402	81279	99601	92379	111615	143025	182997	144071	149461	216263	211783	221979	208722	197043	209356	238217	
8525	"Transmission apparatus for radio-broadcasting or television, whether or not incorporating reception ..."	1305	649	1390	1204	3294	1756	1884	753	2007	901	387	248	176	54	46	5235	5981		578697	416205	413044	496596	497329	524992	9837	356631	208380	182083	208392	162876	190002	228332	183266	257203	229976		524699	540423	720444	1210863	1435328	1792171	406822	384899	374584	353458	387023	276029	233808	206186	195684	223043	278141	
3105	"Mineral or chemical fertilisers containing two or three of the fertilising elements nitrogen, ..."	725	1437	1610	959	1669	2482	3116	5204	4665	5899	6171	9032	7573	8187	5939	9778	6250		335086	351246	433539	554468	645173	544837	882145	2000256	1004279	1535394	1798930	1562497	1439904	1260580	990967	910620	827413		84024	63804	116744	208809	293532	221455	247748	459801	324363	290753	467200	451267	384260	403694	416009	501725	443409	
3002	"Human blood; animal blood prepared for therapeutic, prophylactic or diagnostic uses; antisera ..."	196	11	6	1	201	294	365	518	247	691	551	448	3388	2427	4403	4226	6355		9618	3385	14291	22842	27780	45493	38207	71803	69044	98074	123370	137876	153579	168545	206127	225794	216870		147179	160506	247106	329686	360295	427961	540852	698786	683602	828438	1139242	972409	1052351	1267887	1384170	1320145	1431163	
5201	"Cotton, neither carded nor combed"	5954	3576	4047	16482	10793	5557	4993	2328	1580	707	1027	273	298	1426	2066	2915	6537		25686	27970	31038	40856	42791	42764	28436	28408	24954	34680	34622	38608	55583	36681	31854	48816	37884		497301	492620	667313	836428	908201	969759	1277700	1000136	1002940	1720010	1849973	1274929	1681402	1750112	1232451	1238673	1676281	
8543	"Electrical machines and apparatus, having individual functions, n.e.s. in chapter 85 and parts ..."	5330	4373	5233	5158	6110	7328	20387	16528	8954	12703	20588	23220	21072	10015	6759	12132	7110		21843	22543	19266	28414	32038	38958	49619	202694	104096	275666	258847	293117	245847	238530	174793	1270904	307958		70898	69422	122935	159406	187272	202272	248360	249489	206227	245472	317256	317840	341704	335405	306896	337190	261012	
2917	"Polycarboxylic acids, their anhydrides, halides, peroxides and peroxyacids; their halogenated, ..."	243	502	2372	1953	4315	6659	4937	9657	7603	7559	16200	20341	21584	14138	7090	9255	7177		15904	19153	18500	17235	26521	25901	26107	34869	25017	19931	41840	46924	47497	37893	22962	26171	18678		131830	188842	251188	289700	344798	361898	418132	376656	287723	401097	508522	535320	620713	746197	538237	489330	547182	
9002	"Lenses, prisms, mirrors and other optical elements, of any material, mounted, being parts of ..."	7	8	1	3	9	100	145	1363	1388	1183	561	406	1816	1342	942	5262	7474		43071	19299	14151	9373	9399	11400	17976	12697	20572	10275	15249	19626	19258	34687	25006	27178	42567		6690	5634	13030	32353	45239	42243	29459	27617	20280	22079	30606	34734	44189	41003	31162	31377	39450	
3004	"Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic uses, put ..."	6045	9056	11022	14926	15835	17962	17859	29496	36514	44274	35752	36502	31711	30969	26498	21123	7653		573814	823287	819205	1172337	1851057	2858175	3228756	4419808	4257299	5343121	4891837	4415338	3284063	3846143	3764328	3864880	2754293		814187	1128723	1579342	2146260	2235372	2344586	2684062	3354230	3124980	3292926	3240021	2738872	2822853	2875248	2642577	2610787	2717837	
8481	"Taps, cocks, valves and similar appliances for pipes, boiler shells, tanks, vats or the like, ..."	896	2976	2368	3087	3699	2822	3923	4674	4529	4729	5699	4492	5996	6539	5312	6479	7702		83398	110744	158331	214677	243055	280207	384347	389900	200536	236330	289645	262385	260743	288055	242780	217755	226958		158455	197916	275621	388540	420211	564667	694232	742847	549057	709186	962655	927653	1106145	1056526	1005408	1132064	1184064	
8517	"Telephone sets, incl. telephones for cellular networks or for other wireless networks; other ..."	11294	2427	760	2631	2093	3622	4102	5499	5721	13178	7714	5557	7997	8015	8498	9525	8045		1787530	1318712	1250025	1381620	1521811	1849328	26320	2910324	2183032	2206006	2190235	2053774	1788215	1790529	1589097	1597344	1587405		321671	138738	179029	367221	485608	457535	2533076	2356545	2146056	2533130	2918347	2830607	3950656	4420076	4674820	4750825	4284907	
8443	"Printing machinery used for printing by means of plates, cylinders and other printing components ..."	395	874	1205	1227	1894	4643	3573	6883	4063	4129	4041	6123	9730	6160	9651	9630	8126		217620	12317	39732	74118	79393	117428	28244	436627	457759	542625	682673	856748	972752	1051617	812089	891456	873926		90557	110426	178554	261018	315194	321503	811122	777247	529679	702677	832936	753274	824348	841524	681800	628903	585167	
4802	"Uncoated paper and paperboard, of a kind used for writing, printing or other graphic purposes, ..."	0	24	13	939	709	955	3210	11326	2737	1189	205	27	0	1122	5017	3306	8837		18	0	4	18486	16850	17737	10573	38078	33044	30864	9637	8544	4431	5402	39766	46348	35894		48569	91218	119243	188617	217845	246876	307201	375759	310981	478982	465724	505251	536321	500338	510765	685819	626187	
3824	"Prepared binders for foundry moulds or cores; chemical products and preparations for the chemical ..."	853	841	1516	1938	2805	5202	6777	6322	5659	8262	7070	10091	7397	6306	6659	4589	9104		28	0	0	0	0	0	0	2550031	1955283	2315344	3409358	2203087	4039898	4167815	2114967	985812	1245599		101200	137833	195910	267240	362736	363714	421946	516176	442961	548988	664530	567607	601299	622466	557159	573154	625937	
3920	"Plates, sheets, film, foil and strip, of non-cellular plastics, not reinforced, laminated, ..."	2687	4544	7248	10706	11754	10843	10999	11254	10252	10610	8931	8705	9717	8395	8133	7762	9171		174229	153600	222617	259415	286482	324373	399423	457050	334774	422486	498731	484540	511623	541075	482966	484968	482546		101430	141179	193852	263423	342920	409477	499504	562015	454264	627738	789809	835382	936861	1003972	922097	907137	998858	
9999	"Commodities not elsewhere specified"	1114	34722	20440	23711	18263	43963	163682	185603	124063	13083	19611	23431	12791	19293	9058	12305	9270		3927288	3978600	3472475	5327433	5509721	6186688	10533388	1112623	185648	26150	65508	477158	607400	895495	618378	1016144	764655		2510861	2224681	3422565	3689466	6214911	9287654	10924866	34131572	19125400	24383848	35423236	40729748	36542161	35565420	25065939	16352330	21569047	
3812	"Prepared rubber accelerators; compound plasticisers for rubber or plastics, n.e.s.; anti-oxidising ..."	1280	2017	3671	4152	3633	4975	4379	2502	3020	3086	4543	4503	2671	4434	6608	6882	9483		6	4	75	94	47	56	153	108	104	247	725	561	265	392	2132	2991	2475		19643	29279	39983	47459	52878	58204	63007	67181	55049	67773	84349	74620	74657	77611	83134	80378	94046	
