Product code	Product label	Turkey's imports from Czech Republic-Value in 2001	Turkey's imports from Czech Republic-Value in 2002	Turkey's imports from Czech Republic-Value in 2003	Turkey's imports from Czech Republic-Value in 2004	Turkey's imports from Czech Republic-Value in 2005	Turkey's imports from Czech Republic-Value in 2006	Turkey's imports from Czech Republic-Value in 2007	Turkey's imports from Czech Republic-Value in 2008	Turkey's imports from Czech Republic-Value in 2009	Turkey's imports from Czech Republic-Value in 2010	Turkey's imports from Czech Republic-Value in 2011	Turkey's imports from Czech Republic-Value in 2012	Turkey's imports from Czech Republic-Value in 2013	Turkey's imports from Czech Republic-Value in 2014	Turkey's imports from Czech Republic-Value in 2015	Turkey's imports from Czech Republic-Value in 2016	Turkey's imports from Czech Republic-Value in 2017	Czech Republic's exports to world- 	Czech Republic's exports to world-Value in 2001	Czech Republic's exports to world-Value in 2002	Czech Republic's exports to world-Value in 2003	Czech Republic's exports to world-Value in 2004	Czech Republic's exports to world-Value in 2005	Czech Republic's exports to world-Value in 2006	Czech Republic's exports to world-Value in 2007	Czech Republic's exports to world-Value in 2008	Czech Republic's exports to world-Value in 2009	Czech Republic's exports to world-Value in 2010	Czech Republic's exports to world-Value in 2011	Czech Republic's exports to world-Value in 2012	Czech Republic's exports to world-Value in 2013	Czech Republic's exports to world-Value in 2014	Czech Republic's exports to world-Value in 2015	Czech Republic's exports to world-Value in 2016	Czech Republic's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
3304	"Beauty or make-up preparations and preparations for the care of the skin, incl. sunscreen or ..."	0	936	933	1417	2404	4104	3660	6379	5003	6449	5911	6096	4674	6289	4768	5500	5429		16763	33702	32778	42403	53809	80164	113095	130321	105160	125932	212587	159637	192329	207330	204227	304179	276153		37447	47240	70245	100463	114842	130815	162009	163732	149625	174826	218876	213717	242052	253070	244282	266276	300436	
8607	"Parts of railway or tramway locomotives or rolling stock, n.e.s."	0	0	0	0	2962	597	2118	1525	2180	1074	5762	3104	5931	8871	5654	12065	5515		199975	187782	265940	345368	346627	404466	532168	698114	651605	584914	705489	674810	722499	643993	562529	592672	631005		11062	21860	11351	50566	44036	33979	55618	76558	57697	74581	103737	86498	94247	96559	80854	105234	69697	
8484	"Gaskets and similar joints of metal sheeting combined with other material or of two or more ..."	14	36	36	21	147	82	702	992	903	918	1618	1713	2533	4208	4209	4748	5816		11491	13357	16955	20310	27940	30431	43165	55118	56427	70575	87644	89333	104406	127471	104549	109569	117409		15078	19192	24403	29156	32538	36689	43182	51087	41283	65999	70663	68584	80970	88186	89538	91632	101705	
3907	"Polyacetals, other polyethers and epoxide resins, in primary forms; polycarbonates, alkyd resins, ..."	14	179	21	389	3053	2884	3852	4188	4296	5649	7502	5793	3733	5051	6571	4596	5931		46052	48349	47108	75778	126406	174442	264417	308249	170349	267651	305662	229112	252827	262861	236047	257993	282544		180009	246238	340388	477241	598281	685841	837477	941414	693184	982043	1387072	1279135	1438003	1280189	1173779	1134117	1399822	
4804	"Uncoated kraft paper and paperboard, in rolls of a width > 36 cm or in square or rectangular ..."	142	1434	1500	73	266	802	101	232	2416	2158	1232	1119	896	2245	3678	4348	5984		91172	109329	138879	134167	152492	182942	230823	223807	172824	204483	301725	277131	271748	318953	329598	348177	367317		47706	70791	125541	148746	165415	207564	253288	291974	224887	353500	397686	354520	409637	420801	344183	321218	356249	
9401	"Seats, whether or not convertible into beds, and parts thereof, n.e.s. (excluding medical, ..."	97	105	165	2180	4499	2005	1646	2029	1476	1110	3528	5404	6834	12815	7431	7613	6590		599630	758148	892709	1106022	1369064	1296678	1522505	1696330	1380809	1660168	1969944	1790734	2230657	2624676	2530702	3015738	3433380		49818	68456	106624	169693	202992	268434	356109	382573	303823	405370	465425	410228	451414	474932	426783	301892	325505	
8418	"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat ..."	39	48	190	5581	8953	6082	747	8264	6025	1683	3540	2910	5343	2652	1490	2189	6666		104896	125611	214718	280771	355914	584997	818236	873209	579705	785757	934847	720992	806326	824550	517035	580943	740166		108423	82745	106538	151728	172977	262256	333093	405571	278833	351190	465027	436954	520350	451085	425443	410091	407952	
8474	"Machinery for sorting, screening, separating, washing, crushing, grinding, mixing or kneading ..."	0	6299	12534	4966	501	700	502	1834	2929	319	1182	2271	6430	7709	2987	743	6882		51287	64447	121115	112074	122539	161561	215307	342624	158844	141519	184548	211246	217094	218937	181815	165486	198876		38554	70805	82216	120975	144993	263898	380693	313534	218071	237585	342302	316639	359951	284782	228828	332485	251545	
8529	"Parts suitable for use solely or principally with transmission and reception apparatus for ..."	6	105	605	1237	1009	628	7006	8052	6485	4423	4896	6191	3173	2520	2184	2193	7045		91958	125830	188069	510836	386675	414669	641144	868643	475292	470332	437516	405788	209202	219984	199620	177846	226993		124913	120121	192850	281723	335958	296106	309160	209212	229189	170634	199853	1022763	1331982	1407648	1294274	997176	1396960	
8428	"Lifting, handling, loading or unloading machinery, e.g. lifts, escalators, conveyors, teleferics ..."	472	504	1074	1618	1837	2074	2655	515	4501	2423	8783	12703	10894	14333	2000	3961	7060		66333	88127	109526	120977	145306	168927	189551	230445	173361	148268	261505	251562	260305	348389	315917	278655	300911		54682	56114	64594	108411	165152	227157	295839	351708	266614	331491	395154	471554	616779	550097	534149	634001	677973	
8504	"Electrical transformers, static converters, e.g. rectifiers, and inductors; parts thereof"	54	3434	3562	1082	1319	1935	3988	5023	1900	2352	4475	4571	5529	4180	4048	6070	7530		169952	182558	223493	308119	282505	351707	571055	631977	452708	632654	856604	732727	730186	720447	645134	648716	679703		124727	197928	236123	305033	367916	411948	486618	565681	481441	522822	682074	599499	698991	728300	731128	776451	1018910	
8526	"Radar apparatus, radio navigational aid apparatus and radio remote control apparatus"	0	0	2	44	67	90	779	1065	2694	3293	8585	15264	9439	6099	5664	4711	7549		6983	10671	19313	33992	49966	39100	85222	366572	308022	330307	457436	445645	289896	223046	301800	344429	362562		25668	36030	31807	62133	61169	83337	122288	117025	85299	130284	189265	171964	189149	207515	154813	143714	173136	
5903	"Textile fabrics impregnated, coated, covered or laminated with plastics (excluding tyre cord ..."	113	169	278	552	545	435	519	558	396	489	773	641	1560	3779	4550	5688	7593		36071	42418	62259	64249	40314	50202	59658	81848	81567	99776	107787	107352	121936	120082	115899	130664	132312		35475	49876	61984	106842	132266	105711	115277	130497	115889	140271	193274	164289	184759	201020	167585	164291	190373	
9027	"Instruments and apparatus for physical or chemical analysis, e.g. polarimeters, refractometers, ..."	1	2	38	58	57	167	164	164	310	264	913	612	1534	637	1287	1808	8251		14186	26600	14706	21968	24834	26794	38843	41572	34506	41747	63763	76942	73986	76318	98509	89311	197498		81060	106551	143317	219422	282648	268850	304356	298206	279405	329039	347597	299666	336215	334688	308426	339130	390816	
8429	"Self-propelled bulldozers, angledozers, graders, levellers, scrapers, mechanical shovels, excavators, ..."	122	331	484	2191	3853	7926	7028	5878	3115	5111	8002	10453	8315	4240	6447	6520	8296		40415	46830	61168	77074	96437	147356	233030	269211	127835	178336	284625	320527	292131	332930	384945	442252	500573		138882	130680	231161	468897	817429	1076342	1188379	619935	437989	785606	1266183	1339147	1267814	1027980	995529	1067584	1028993	
3926	"Articles of plastics and articles of other materials of heading 3901 to 3914, n.e.s."	259	541	584	1551	1254	2030	2367	3657	3715	4391	7327	9136	10998	10736	10772	9369	8811		231251	481954	379139	508977	563607	712194	859386	994620	762027	930444	1199897	1178229	1344081	1535464	1454068	1506120	1746103		156112	188727	241172	317215	348979	379313	444679	507656	396644	500372	616881	577665	642420	702630	657907	667837	683883	
8523	"Discs, tapes, solid-state non-volatile storage devices, "smart cards" and other media for the ..."	58	2	0	0	0	12	1245	1021	3185	1850	5051	4390	4477	3650	3241	8367	9130		5043	5795	9209	31861	72391	105179	660812	1453125	1320388	1034664	1089934	1163080	1086741	1234427	1349372	1591420	1506373		25194	28917	36253	64283	68981	91173	458429	432871	403220	396221	428793	382574	390294	361626	332732	282444	233452	
4009	"Tubes, pipes and hoses, of vulcanised rubber other than hard rubber, with or without their ..."	48	110	308	1085	2913	3364	5424	4417	4102	7240	9836	7796	8489	6722	5370	13904	9217		92852	104963	132330	160425	200588	221962	291873	314635	229409	300385	427207	387342	427465	463906	427380	436530	476766		26029	39907	64101	102047	111396	114983	126271	120006	85774	114886	139639	112936	128200	131538	124800	139082	149592	
8406	"Steam turbines and other vapour turbines; parts thereof"	27	7531	18	21	17368	2800	9108	0	119	74	7113	0	104454	26512	64	501	9877		49152	64524	79051	131606	145300	131800	178935	209698	263135	157479	219729	240239	220802	236571	187746	175880	172164		166784	200742	47948	26886	57528	17537	36894	47882	265660	137613	86498	155713	490777	143375	200148	276605	154673	
8302	"Base metal mountings, fittings and similar articles suitable for furniture, doors, staircases, ..."	40	56	140	376	601	1023	1286	3121	4011	4399	6709	5517	5979	10572	8751	9293	10385		87760	104581	129762	176974	211062	252328	298875	398521	300743	351159	496395	448987	466146	489713	456764	493035	546176		43794	62779	95105	150241	178210	217879	276466	302822	219382	316019	371464	356694	403659	444765	401401	386091	426597	
5407	"Woven fabrics of synthetic filament yarn, incl. monofilament of >= 67 decitex and with a cross ..."	7059	11162	15019	16938	14633	16704	9358	7201	6786	9427	7292	8996	9324	10062	9922	8353	10496		64939	66449	69182	100867	112067	125595	147936	152769	122362	117167	142639	130497	137634	152467	131385	140044	151349		187480	204835	237291	296105	308067	308631	353280	356894	343368	469684	522791	526911	484640	548712	462740	429763	445359	
6903	"Retorts, crucibles, mufflers, nozzles, plugs, supports, cupels, tubes, pipes, sheaths, rods ..."	219	310	429	565	822	1080	1012	1037	1473	2046	2398	5134	8182	9599	6789	7073	10874		25072	38785	53223	69587	72273	92483	110326	112007	66040	76469	87859	87759	99356	112694	93315	101682	116502		17619	22228	26329	30167	30355	36886	52584	47839	36889	50308	58033	57021	56850	63567	49801	45872	58888	
7202	"Ferro-alloys"	0	28	42	0	5	0	0	0	214	691	3328	611	2994	1725	1858	2319	10943		19822	21794	30028	72290	122739	108132	80413	207712	65467	118124	145334	180421	209386	143507	108111	90095	151537		88397	139768	167236	334690	326984	357368	597070	920847	435859	649035	698009	606591	550926	571980	455039	371673	680271	
7225	"Flat-rolled products of alloy steel other than stainless, of a width of >= 600 mm, hot-rolled ..."	141	406	9	127	423	2698	4114	12339	10086	17164	13419	16718	7595	14506	14169	20099	11693		5909	5952	13919	19689	75876	122082	209325	273976	140276	144450	177206	140773	122113	127955	119939	118591	127340		49639	57640	81557	162365	275628	361340	500094	666097	493581	695383	938527	893051	563205	764481	1317980	1186026	1199770	
1001	"Wheat and meslin"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9	18	12666		17958	43207	78994	27345	179963	136408	217600	264345	300356	238566	453323	427119	436496	579728	491567	495638	475520		49621	148010	277543	221868	25031	52624	570390	1483190	901858	655044	1623089	1125977	1289235	1545853	1103420	892409	1043332	
8511	"Electrical ignition or starting equipment of a kind used for spark-ignition or compression-ignition ..."	360	381	908	4718	4331	2326	1457	4742	8900	10303	12987	13521	15408	14919	9699	10793	12855		28225	39096	63553	84486	104320	135432	175578	196723	120913	147650	165232	182027	186298	175697	178523	225582	250787		50317	73518	98658	142607	155038	158219	172056	197509	157887	201164	247675	229994	229961	222596	221264	231753	260472	
7019	"Glass fibres, incl. glass wool, and articles thereof (excluding mineral wools and articles ..."	433	817	1432	4120	8234	8705	9192	8665	6830	7091	8237	8297	11883	11645	9281	12652	12961		117308	131034	154890	205270	199303	282653	368993	383063	313063	343327	371748	368994	405566	415723	350648	374414	419623		23575	32673	44906	53905	66041	72839	107412	120288	96641	117230	147390	158276	175036	195357	193303	217616	233789	
8501	"Electric motors and generators (excluding generating sets)"	1350	6131	15454	8722	8355	10974	15888	13223	16155	12432	20229	13797	22411	21910	17532	17367	14203		288748	318844	413477	552361	654360	870072	1244155	1442513	916702	1047561	1406676	1360754	1364753	1371666	1082196	1049752	1134009		89877	181990	212167	278384	336871	396849	522843	581441	506704	588959	793028	704614	824942	778229	731024	737109	767887	
8544	"Insulated "incl. enamelled or anodised" wire, cable "incl. coaxial cable" and other insulated ..."	559	1375	2383	3738	4120	9951	16405	14765	9170	13866	15219	8996	12745	13098	10003	11954	14449		647487	741914	957694	1471857	1626512	2021617	2386064	2677248	1609837	2185407	2603432	2659615	2796543	3000378	2620903	2631060	2999899		89461	142440	150109	233984	289949	417597	535061	579367	449050	545269	661226	622917	698771	753778	761551	868276	910837	
3901	"Polymers of ethylene, in primary forms"	62	416	2953	8701	8991	4521	8951	15214	15317	11025	10819	10117	18677	25763	17696	7755	14782		70372	65511	124082	241910	302113	356522	393671	489766	331568	403330	442575	480760	506985	579234	451544	297503	479750		194430	278232	379081	627233	863275	1028278	1403122	1559184	1157072	1636527	2134382	2304756	2557493	2617950	2406427	2340623	2442075	
8542	"Electronic integrated circuits; parts thereof"	980	1638	1599	2433	462	1119	848	404	195	838	1102	892	1692	4156	4693	8201	15001		213018	279588	211201	280497	503958	642070	654308	821502	754992	996274	1383422	1305324	1187920	1084056	1234731	1354150	793356		228015	330670	440573	676041	721024	684839	675521	537381	444270	470671	552482	521696	463180	498564	441193	438743	554778	
8479	"Machines and mechanical appliances having individual functions, not specified or included elsewhere ..."	4527	521	435	793	2036	3586	1743	2325	5064	4260	7256	28843	12062	6414	22859	10863	15554		128841	175784	219207	261173	355225	447078	581909	863648	533066	556187	836574	836518	918810	1001402	919381	1014685	1317764		279835	367671	427793	538739	624654	649777	893082	909142	657392	739214	1077434	1065127	1071952	1151202	1058581	1508990	1089006	
8483	"Transmission shafts, incl. camshafts and crankshafts, and cranks; bearing housings and plain ..."	46	149	365	454	1115	2070	4171	9960	6668	7299	8688	7300	12988	14082	11038	16462	16405		200239	218127	239911	313180	423399	518289	693612	844185	565742	524449	683070	591981	617048	676616	578219	674689	727889		82932	119100	155709	218750	257265	319619	406417	541093	452766	532454	618560	568285	639074	655650	627152	642063	704213	
8517	"Telephone sets, incl. telephones for cellular networks or for other wireless networks; other ..."	0	183	8	363	2977	2505	15382	26224	18995	29211	30552	27229	29661	32581	28422	20488	17157		337279	198207	132345	198562	266627	272564	1801405	2522314	1783229	2149130	3848517	3594760	4168599	4953377	5002234	4778538	5996308		321671	138738	179029	367221	485608	457535	2533076	2356545	2146056	2533130	2918347	2830607	3950656	4420076	4674820	4750825	4284907	
7007	"Safety glass, toughened "tempered", laminated safety glass (excluding multiple-walled insulating ..."	45	74	117	568	1038	926	1202	1041	2353	2206	2044	2133	3076	2512	3166	6598	17530		97195	134562	201985	217343	267644	336792	354134	392181	298153	304761	371156	326862	345737	424311	373392	407564	466287		18852	20028	30102	51133	45077	47152	46824	61501	56003	66427	72040	75918	82893	84195	97286	105815	154781	
3917	"Tubes, pipes and hoses, and fittings therefor, e.g. joints, elbows, flanges, of plastics"	326	483	754	1014	492	1007	1582	3361	3595	5271	9793	8081	24907	8036	8215	12553	19049		169736	225203	243940	320308	422706	469524	598003	705487	637185	667169	815032	814369	889930	923653	839756	845366	923606		64601	80402	81279	99601	92379	111615	143025	182997	144071	149461	216263	211783	221979	208722	197043	209356	238217	
7208	"Flat-rolled products of iron or non-alloy steel, of a width >= 600 mm, hot-rolled, not clad, ..."	0	138	2440	1942	1876	2497	18622	12235	14816	32513	1290	14424	20328	209	25	2686	20440		214881	195259	256631	464294	553298	587414	734340	957325	348436	499810	687755	463509	482976	368809	303492	317174	321081		373751	573910	864469	1602720	2258760	2652463	3548918	4649930	1926608	2443772	2565426	2210567	2460236	1996889	1823976	1552978	2395750	
7318	"Screws, bolts, nuts, coach screws, screw hooks, rivets, cotters, cotter pins, washers, incl. ..."	60	189	384	4119	3183	1646	6240	8158	10067	10171	4885	4449	11407	10027	5884	12257	21567		85039	85034	99537	137593	166035	206943	285832	337896	214023	246707	341716	335041	414078	468719	415468	463918	524442		61483	82732	130628	207748	250820	317420	389054	457264	335826	478762	595568	526674	617139	626212	663758	703832	753358	
5105	"Wool and fine or coarse animal hair, carded or combed, incl. combed wool in fragments"	7350	8162	18116	17101	24432	26435	32828	32265	19350	29201	20023	22043	22208	24097	20787	20730	22595		50983	60613	78648	84834	114156	129254	147872	158604	97586	156660	220089	205153	203114	203702	205318	221786	213368		48616	69810	95583	92230	102632	116574	139445	127747	80779	114134	139725	132195	117377	120372	93495	84494	93180	
4016	"Articles of vulcanised rubber (excluding hard rubber), n.e.s."	45	110	219	623	856	1383	8647	8849	7972	9445	10557	9499	9954	17014	20978	20877	24078		139804	166673	219862	277017	315471	362729	493412	531303	396594	481183	565505	508545	549277	607299	547877	540054	597888		46624	63469	91158	128556	137839	165740	206115	232288	191686	238597	290111	296228	336400	359731	343696	337998	372586	
3902	"Polymers of propylene or of other olefins, in primary forms"	2	292	4951	10646	1819	785	238	4036	7326	4296	5259	1792	9673	15338	24697	20658	24221		28509	23627	50792	107096	127769	139351	158055	177758	154420	247011	267859	280204	320905	406938	318610	246971	416628		303080	408913	612578	928860	1202209	1484348	1893219	2025208	1406453	2136786	2719038	2776713	2973585	3314344	2649741	2346213	2722314	
9619	"Sanitary towels (pads) and tampons, napkins and napkin liners for babies, and similar articles, ..."	0	0	0	0	0	0	0	0	0	0	0	613	1246	1225	3250	15501	24987		0	0	0	0	0	0	0	0	0	0	0	483839	581095	604490	585208	609352	706636		0	0	0	0	0	0	0	0	0	0	0	79925	78970	98947	96448	136569	104563	
8527	"Reception apparatus for radio-broadcasting, whether or not combined, in the same housing, with ..."	8	29	7	16353	18618	168	9808	13213	11661	12617	13976	17536	27579	40868	51243	45484	25000		11231	26100	82059	221663	231768	421942	587537	685246	470031	581819	654980	647315	876330	995823	693876	565628	449671		50386	61356	99608	156082	178108	191091	187614	179397	135327	175374	185808	166217	148174	166055	157414	156916	115486	
8512	"Electrical lighting or signalling equipment (excluding lamps of heading 8539), windscreen wipers, ..."	301	489	984	5873	7586	5388	7650	9764	10078	15330	17503	16557	17386	19843	22369	23469	29054		309383	380689	505293	568793	510609	541885	886912	1094325	793480	1149655	1487492	1553862	1769768	2214227	1885091	2126785	2309176		29240	37836	72834	131815	146792	170429	218337	245539	166427	226327	246025	242141	271964	286299	308701	341561	414214	
