Product code	Product label	Turkey's imports from Malaysia-Value in 2001	Turkey's imports from Malaysia-Value in 2002	Turkey's imports from Malaysia-Value in 2003	Turkey's imports from Malaysia-Value in 2004	Turkey's imports from Malaysia-Value in 2005	Turkey's imports from Malaysia-Value in 2006	Turkey's imports from Malaysia-Value in 2007	Turkey's imports from Malaysia-Value in 2008	Turkey's imports from Malaysia-Value in 2009	Turkey's imports from Malaysia-Value in 2010	Turkey's imports from Malaysia-Value in 2011	Turkey's imports from Malaysia-Value in 2012	Turkey's imports from Malaysia-Value in 2013	Turkey's imports from Malaysia-Value in 2014	Turkey's imports from Malaysia-Value in 2015	Turkey's imports from Malaysia-Value in 2016	Turkey's imports from Malaysia-Value in 2017	Malaysia's exports to world- 	Malaysia's exports to world-Value in 2001	Malaysia's exports to world-Value in 2002	Malaysia's exports to world-Value in 2003	Malaysia's exports to world-Value in 2004	Malaysia's exports to world-Value in 2005	Malaysia's exports to world-Value in 2006	Malaysia's exports to world-Value in 2007	Malaysia's exports to world-Value in 2008	Malaysia's exports to world-Value in 2009	Malaysia's exports to world-Value in 2010	Malaysia's exports to world-Value in 2011	Malaysia's exports to world-Value in 2012	Malaysia's exports to world-Value in 2013	Malaysia's exports to world-Value in 2014	Malaysia's exports to world-Value in 2015	Malaysia's exports to world-Value in 2016	Malaysia's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
4418	"Builders' joinery and carpentry, of wood, incl. cellular wood panels, assembled flooring panels, ..."	138	304	159	38	65	21	730	1257	1756	1210	1210	1197	1066	1295	950	1648	2226		183059	196218	211500	291452	307079	280079	297023	247963	280722	297021	329178	320760	303719	307930	287077	293881	275639		15371	16775	16711	21444	22667	35859	50027	61253	33548	44382	61297	60935	97472	90323	82485	67026	65653	
3921	"Plates, sheets, film, foil and strip, of plastics, reinforced, laminated, supported or similarly ..."	0	0	12	7	14	6	7	660	269	65	359	1028	1481	1131	679	1909	2230		59378	77219	107282	139373	173116	157472	127035	125469	104606	125375	144371	150533	144646	172798	155150	148889	145096		61058	75574	100469	129469	121380	142662	175936	175266	138079	188726	237330	217826	236538	276879	253818	249631	269583	
2403	"Manufactured tobacco and manufactured tobacco substitutes and "homogenised" or "reconstituted" ..."	0	0	0	0	0	0	0	1418	2664	1887	2206	85	0	0	0	1318	2248		74639	90326	67648	70542	51395	65459	81593	97498	92378	105154	131693	186517	121723	109021	87612	65555	52873		39804	45745	57956	73323	93446	84111	81816	103570	108667	91298	99695	127116	125657	151301	144314	161585	135384	
9503	"Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; ..."	99	174	254	511	618	606	344	715	53	273	785	661	1449	2897	2349	1985	2268		128509	124041	138878	119992	111195	111021	130826	27738	81894	108285	114840	114377	130411	143851	152230	157589	148160		35008	36957	61400	90887	107305	165678	235587	235335	194910	285557	419339	369286	373989	382692	340087	409961	392082	
3506	"Prepared glues and other prepared adhesives, n.e.s.; products suitable for use as glues or ..."	19	124	238	357	436	602	1206	1360	1647	1650	2602	3969	2663	1594	1642	1822	2465		25379	25669	28539	27390	34139	40477	42247	48673	43463	61696	79263	94640	98893	103551	109673	116352	137004		31995	44686	59026	81158	102044	120076	151816	172711	160574	184496	234048	237236	258769	263656	232014	224860	245378	
8414	"Air or vacuum pumps (excluding gas compound elevators and pneumatic elevators and conveyors); ..."	3274	6794	14340	23154	30464	17631	20260	3902	5049	6884	11584	9729	8902	6684	5402	4097	2479		219745	236642	291099	422325	486556	519843	538707	512181	359325	460847	545588	612298	710889	689738	670157	605993	596840		148131	203916	299891	500790	539550	664336	874454	971338	753158	925545	1162388	1095167	1261214	1165614	999182	1104674	1149554	
8708	"Parts and accessories for tractors, motor vehicles for the transport of ten or more persons, ..."	903	851	1810	2172	2996	3777	5347	7036	4334	6715	5069	3739	2422	3981	4297	2367	2585		131057	149655	211663	276074	372913	424653	541402	578919	553225	762922	825572	870002	879022	828674	770051	772233	777879		808865	1029377	1729618	3109809	3382247	4242321	4868019	5173791	3404848	4433076	5230313	4491022	4894117	4950790	4965958	5185313	6166654	
0801	"Coconuts, Brazil nuts and cashew nuts, fresh or dried, whether or not shelled or peeled"	56	272	150	139	312	90	227	180	73	138	109	273	228	399	852	1975	2656		7700	9718	8039	7974	7731	7029	6294	5511	7234	6136	16441	9487	13736	17986	17302	24286	31911		1163	3824	5488	4799	9461	9160	13378	21359	18342	22490	33289	26598	24429	39325	43859	39944	41890	
9608	"Ball-point pens; felt tipped and other porous-tipped pens and markers; fountain pens, stylograph ..."	61	51	31	357	478	417	403	464	495	934	1119	1271	1128	1490	1568	1165	2690		27105	36951	46414	39242	54553	62603	71001	83047	74130	94903	112704	107958	108810	116608	105226	103018	98741		21583	33516	38206	48104	55214	62613	67271	74391	52680	76533	96513	81763	88550	93021	82410	83783	64794	
7217	"Wire of iron or non-alloy steel, in coils (excluding bars and rods)"	0	0	0	0	0	16	699	5333	3891	4508	11196	3011	4724	4877	4212	3486	2801		19337	19949	45150	81543	76461	91884	165733	230828	179153	229456	268854	221142	207426	195530	160366	143637	163718		18959	18065	26968	41780	41829	43462	64039	77709	41166	65224	98020	76331	76219	77904	66267	58744	64702	
8421	"Centrifuges, incl. centrifugal dryers (excluding those for isotope separation); filtering or ..."	5552	3	21	20	31	149	177	596	335	294	214	1293	2439	1861	3697	2633	2883		58983	63676	74746	103605	113494	119135	147312	170865	167143	235543	291371	294966	352226	342429	347518	410323	384974		151026	250699	266274	339869	382319	532201	732520	808791	698784	743053	921241	880763	1106874	958780	1012030	1015701	1142297	
6001	"Pile fabrics, incl. "long pile" fabrics and terry fabrics, knitted or crocheted"	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	194	2897		31450	55875	59424	82436	89825	90034	109868	167230	109765	131367	130248	82492	85939	78879	82016	103970	139764		10391	18618	29362	39330	35717	32138	35811	47366	48028	78946	159394	123210	168664	213834	197711	147784	167590	
8545	"Carbon electrodes, carbon brushes, lamp carbons, battery carbons and other articles of graphite ..."	0	0	0	0	0	0	0	1	13	2	4	4	5	10	345	1	3054		1295	1896	1301	1529	2872	2004	3753	6767	11012	31170	44462	57374	47721	67017	41269	38265	83520		52844	60841	74674	88296	90526	120591	168113	186209	144342	172443	210324	213786	192405	164538	119137	110576	225002	
8436	"Agricultural, horticultural, forestry, poultry-keeping or bee-keeping machinery, incl. germination ..."	0	0	0	0	0	0	0	2	912	778	7	173	0	0	5	450	3086		8399	9082	11233	13731	18991	24076	34399	35307	39017	81635	110241	109409	119775	134224	115773	125058	170433		6600	6786	6178	9588	10822	11115	17961	20636	18615	46138	49441	41791	52937	42287	37477	28234	49050	
9021	"Orthopaedic appliances, incl. crutches, surgical belts and trusses; splints and other fracture ..."	0	0	0	8	3	9	11	48	285	47	339	550	527	517	762	1619	3118		10509	7888	16890	14435	5361	24906	12722	63211	33111	40657	75454	160879	241710	372358	302873	237129	343441		108245	106724	109311	147211	207061	261793	286927	353159	319143	359750	401844	417004	483839	493186	424268	442956	409891	
9027	"Instruments and apparatus for physical or chemical analysis, e.g. polarimeters, refractometers, ..."	0	0	6	20	214	134	134	103	447	1090	687	1404	2360	3231	2744	2325	3196		10979	14969	15978	20101	29200	40023	32936	47274	41865	70390	80341	117191	123026	207322	239942	265739	243485		81060	106551	143317	219422	282648	268850	304356	298206	279405	329039	347597	299666	336215	334688	308426	339130	390816	
8478	"Machinery for preparing or making up tobacco, not specified or included elsewhere in this chapter; ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3265		2738	3322	3888	11399	16780	14884	13166	22531	22962	32400	43543	40838	70897	52001	15322	42318	69867		16706	15484	23586	36801	44975	35529	40887	16647	23862	36384	34845	22162	32086	36784	66476	25834	20539	
8523	"Discs, tapes, solid-state non-volatile storage devices, "smart cards" and other media for the ..."	569	649	1040	1090	1776	1565	1910	3359	544	1189	1555	1042	1357	4726	6807	2352	3274		145729	363979	606054	661255	868049	1022876	927473	222991	1426595	1565388	1855077	1428284	1324710	1860363	2020363	2261257	3873517		25194	28917	36253	64283	68981	91173	458429	432871	403220	396221	428793	382574	390294	361626	332732	282444	233452	
2309	"Preparations of a kind used in animal feeding"	0	0	0	26	61	212	57	808	745	1268	1655	965	1092	3112	2848	2583	3309		28215	31323	33519	35872	32682	50393	67615	62276	50540	70992	101708	139943	135218	118714	120009	138785	148453		23935	31817	38716	54561	61082	72707	87563	113479	90056	91206	118475	121297	131224	132021	135029	136430	146186	
4002	"Synthetic rubber and factice derived from oils, in primary forms or in plates, sheets or strip; ..."	12	80	81	3	1	3	83	2	999	1012	262	988	304	426	416	215	3509		8659	10078	32589	35048	50578	56431	69452	105163	91727	160164	198549	192726	195548	204189	351045	660093	1267301		73365	105048	138411	174741	251385	323673	396767	541736	363025	577150	915653	780112	691232	630529	524039	475098	634471	
9022	"Apparatus based on the use of X-rays or of alpha, beta or gamma radiations, whether or not ..."	32	2	85	397	139	389	2256	3064	2011	1982	1630	716	563	1062	1528	2253	3600		18137	26324	28590	59292	41400	50079	65512	93616	68530	85566	112048	117532	74377	111012	141579	160426	176302		46341	49994	64922	105484	151439	192572	212241	247762	189404	207277	238809	220030	241218	249956	270155	248577	277606	
6206	"Women's or girls' blouses, shirts and shirt-blouses (excluding knitted or crocheted and vests)"	0	11	8	175	436	364	345	421	340	397	1	15	6	0	0	87	3673		47399	57769	53042	52376	42666	35787	43148	39842	26817	26959	22628	16816	16638	12179	11933	15963	18753		6039	7278	10349	13416	25150	41203	64248	94466	88738	105931	126935	99097	119413	130979	128632	112284	113121	
8507	"Electric accumulators, incl. separators therefor, whether or not square or rectangular; parts ..."	31	219	81	109	118	57	28	169	96	192	315	2076	360	2783	3501	1918	3716		176307	221625	157187	172892	193010	217281	316973	433290	286594	284398	281470	285506	491537	736918	854405	801260	997065		26591	42138	48983	69347	83605	95503	133666	168409	140117	187421	275251	275260	268206	263467	267695	337103	428943	
9030	"Oscilloscopes, spectrum analysers and other instruments and apparatus for measuring or checking ..."	242	1136	992	1018	1785	2795	5305	6653	2344	3455	4271	2312	4183	4060	2920	5416	3737		248075	377818	522598	824206	1124081	1323258	1420461	1543460	1109931	2120324	2211747	3211758	2083190	2286365	2191681	2385872	2840926		30216	26915	27402	36816	44053	52588	77624	101476	65432	80581	97264	88305	91741	93373	99575	92584	122143	
4412	"Plywood, veneered panel and similar laminated wood (excluding sheets of compressed wood, cellular ..."	162	202	827	861	204	405	2618	10985	3278	2430	10907	3895	4882	2772	197	3911	3761		952444	1029314	1094016	1483402	1476934	1936331	1842022	1824213	1416954	1600491	1667897	1667295	1684368	1589890	1203800	1053262	1066300		8391	12209	21919	39863	65268	90672	110367	126214	69863	179878	272389	298861	325750	335490	311830	310815	269012	
8482	"Ball or roller bearings (excluding steel balls of heading 7326); parts thereof"	130	59	278	1474	1659	1850	2775	3807	3161	3216	4056	4279	4438	3952	3381	2336	3856		83171	84575	98881	112699	126655	163275	206892	203227	142668	218391	296241	277394	231465	219453	146200	162426	182892		69710	101679	143594	205510	230041	270337	313021	367983	245756	347276	420926	411227	412179	414814	374095	371963	448924	
6204	"Women's or girls' suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, ..."	81	105	359	450	142	655	1793	4516	2298	368	197	134	81	235	185	363	4269		85350	76772	77695	109886	103898	114993	128103	106630	43689	39350	46171	32585	31008	42347	37531	41162	44252		31790	41857	71103	90086	127106	176682	240893	347230	301743	395929	449420	355687	442724	414297	359459	311516	302746	
2915	"Saturated acyclic monocarboxylic acids and their anhydrides, halides, peroxides and peroxyacids; ..."	537	670	764	641	623	456	855	896	1032	1612	1885	1716	1209	2233	2415	2679	4289		162774	214369	260294	358969	357499	399693	529016	560169	449424	570679	707814	732808	627256	832661	725926	744135	876770		83664	93653	115144	143808	177232	197975	230614	246691	180353	219275	293539	275589	295376	347329	292357	246999	280387	
7411	"Copper tubes and pipes"	404	1002	1025	2028	682	2666	1077	18039	5770	6128	10094	1126	9796	1346	2163	2120	4462		108190	106121	97074	136600	133526	227091	294447	304737	199243	338150	383796	368248	347206	337890	291627	238414	282439		13663	18204	25716	49938	53300	109338	148973	151653	76629	127538	172700	149029	156512	143851	145433	124421	152013	
9403	"Furniture and parts thereof, n.e.s. (excluding seats and medical, surgical, dental or veterinary ..."	70	172	42	191	230	610	384	1994	435	932	1395	1776	2582	2477	2767	5506	4543		1037224	1112352	1176996	1379636	1427522	1610266	1734805	1922777	1606252	1842828	1916423	2018328	1775261	1870152	1823915	1783459	1849659		62129	54212	57222	100180	139772	211370	285679	305919	208278	242083	348733	289724	374673	352095	305812	212004	207108	
3402	"Organic surface-active agents (excluding soap); surface-active preparations, washing preparations, ..."	0	0	1	191	254	468	1020	655	1354	2032	3049	3416	4149	3688	3260	4148	4564		44840	55641	74389	67141	76753	105434	118337	173942	144727	173966	265535	257577	261839	341808	287352	238804	247171		85211	108919	138882	173405	204178	227601	276814	359414	302128	368147	463014	487990	503574	512511	441558	444819	511659	
7007	"Safety glass, toughened "tempered", laminated safety glass (excluding multiple-walled insulating ..."	0	0	1	33	24	44	53	72	58	60	39	40	24	33	486	855	4687		11861	12057	12011	17075	17853	28115	24880	41491	29655	50520	23502	26793	24028	22408	19324	17880	61775		18852	20028	30102	51133	45077	47152	46824	61501	56003	66427	72040	75918	82893	84195	97286	105815	154781	
8543	"Electrical machines and apparatus, having individual functions, n.e.s. in chapter 85 and parts ..."	256	1621	2884	1346	1990	3182	3121	2453	2241	1912	3871	3761	5582	5837	4883	4432	4775		68745	184112	173238	309724	487730	485414	552717	268189	334662	469558	696526	780994	724626	680794	737849	873946	1535227		70898	69422	122935	159406	187272	202272	248360	249489	206227	245472	317256	317840	341704	335405	306896	337190	261012	
3926	"Articles of plastics and articles of other materials of heading 3901 to 3914, n.e.s."	265	262	377	401	848	1350	1313	1793	2808	2276	3534	2774	5162	5781	5454	3279	4835		228061	221236	235100	279704	308124	394029	396453	494447	445061	593470	660067	643166	637696	643052	594246	607594	632990		156112	188727	241172	317215	348979	379313	444679	507656	396644	500372	616881	577665	642420	702630	657907	667837	683883	
3904	"Polymers of vinyl chloride or of other halogenated olefins, in primary forms"	0	0	0	3526	3847	23673	49888	57567	15921	11723	2926	5283	2178	2037	1421	2272	4879		25753	28053	32382	50178	72928	120849	158993	165605	132669	144520	93593	97983	80858	68396	61454	78770	80228		133601	191847	267526	460939	570347	656451	842116	903835	604853	859942	1068273	917980	1116508	1021656	816485	705396	903420	
2101	"Extracts, essences and concentrates, of coffee, tea or maté and preparations with a basis of ..."	0	19	2	21	62	37	247	1497	57	174	158	231	3005	777	2702	4620	4991		61917	68644	61275	78282	77321	77272	112675	149188	170024	246036	318393	395206	426536	426795	431697	439316	497891		23802	25888	31406	42199	52338	66435	69428	88247	64886	69825	99473	87355	96353	102872	113232	120811	140731	
9026	"Instruments and apparatus for measuring or checking the flow, level, pressure or other variables ..."	0	0	5	9	23	38	76	92	33	44	91	856	3682	3047	1473	2799	5146		9262	11110	20898	27336	46576	53438	152975	186091	177611	297096	323947	322575	381540	403854	379483	372174	363713		30008	37466	48030	59021	78378	89677	113644	133734	108907	135864	182210	182780	208285	211556	226267	235352	247148	
6005	"Warp knit fabrics "incl. those made on galloon knitting machines", of a width of > 30 cm  (excluding ..."	0	7	0	0	0	0	10	0	0	0	0	0	42	0	99	1919	5438		0	51	205	24	10	180	567	593	224	73	53	3458	1032	1679	3653	4496	7450		0	12029	17293	25235	31920	43577	41424	34719	37755	47886	73777	39821	61476	50480	71525	121520	146904	
9001	"Optical fibres and optical fibre bundles; optical fibre cables (excluding made up of individually ..."	66	0	76	97	26	19	83	662	1113	1205	2318	1981	2573	3920	4809	5921	5475		23783	23120	17048	22515	20919	44768	100250	133783	145998	112193	129360	165197	190817	243316	230097	222930	296026		30904	27323	25708	30831	40075	47124	58202	80132	70313	104503	122209	113700	137283	186882	169667	165564	175584	
3901	"Polymers of ethylene, in primary forms"	242	461	1090	1642	4791	3953	13084	2842	1536	1293	2781	2514	4062	450	10559	20465	5477		149118	211425	321827	533545	629705	687154	788040	847133	604570	825796	974280	946335	919090	1156856	1217184	1164830	1372566		194430	278232	379081	627233	863275	1028278	1403122	1559184	1157072	1636527	2134382	2304756	2557493	2617950	2406427	2340623	2442075	
3920	"Plates, sheets, film, foil and strip, of non-cellular plastics, not reinforced, laminated, ..."	29	67	190	157	130	206	363	1141	1995	3109	5256	6318	7765	4228	3879	3918	5644		202958	222359	256132	300649	387809	499796	630214	707427	637451	752401	912006	896408	921171	1023905	922089	885197	1014921		101430	141179	193852	263423	342920	409477	499504	562015	454264	627738	789809	835382	936861	1003972	922097	907137	998858	
6110	"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted (excluding ..."	23	56	80	4094	13669	12028	15717	20818	6224	749	691	660	4717	513	444	7088	5779		85916	107802	94098	105114	126123	144074	161697	161093	102277	100161	124513	112851	154881	186180	204924	207827	198268		35036	34540	54079	81762	108293	159274	218929	297787	320188	414367	399973	276508	323646	312062	233485	195680	184017	
4402	"Wood charcoal, incl. shell or nut charcoal, whether or not agglomerated (excluding wood charcoal ..."	0	0	0	0	26	502	705	1397	1538	2122	2860	5073	7495	7772	6500	6549	5946		10062	9800	10032	11289	12327	12823	16183	15873	18132	20072	23318	21696	19983	20362	24101	26063	28528		319	246	505	1708	2379	3943	5844	4878	6053	7777	10642	17630	32954	29869	36676	39262	39486	
3919	"Self-adhesive plates, sheets, film, foil, tape, strip and other flat shapes, of plastics, whether ..."	16	31	72	15	56	118	82	284	736	1402	1173	591	2501	1707	2978	6727	6238		29787	25135	43357	65361	71270	90751	103261	103285	95515	135197	158265	127571	166328	203927	163290	169299	194051		41056	57995	82605	113014	127276	147679	166608	186640	163427	209623	260226	267111	322522	338848	322622	331047	340945	
8536	"Electrical apparatus for switching or protecting electrical circuits, or for making connections ..."	707	1023	2253	2806	2990	3069	2897	1447	1046	1879	2435	2536	2924	3472	4002	4886	6260		327855	383499	418067	538744	510642	755099	849842	1256865	1229002	2027203	2011089	1996789	1602188	1546796	1497463	1486819	1502818		177174	235030	335031	445295	487230	622221	907882	889048	672957	857610	1064535	982496	1118676	1093935	1074207	1029851	1176400	
2106	"Food preparations, n.e.s."	0	9	7	22	167	422	288	167	4012	8206	10967	6524	1763	3371	5037	6236	6339		60357	77320	92023	100384	121270	139123	172080	235400	229118	310506	428669	494318	584013	703087	636309	651410	618597		66857	96563	111909	169215	206998	242179	270133	265507	241539	269350	334928	336613	399792	437012	422162	406623	458934	
6210	"Garments made up of felt or nonwovens, whether or not impregnated, coated, covered or laminated; ..."	3	0	100	17	5	1	297	1	0	17	6	0	171	3	2	17	6392		1602	1097	843	6379	2963	6887	6506	11108	8775	3565	9646	4687	4188	18822	3733	10599	12650		3156	1622	2528	4117	4876	6093	9963	11391	27459	49683	152858	172285	211565	214767	310271	425122	132326	
