Product code	Product label	Turkey's imports from United Arab Emirates-Value in 2001	Turkey's imports from United Arab Emirates-Value in 2002	Turkey's imports from United Arab Emirates-Value in 2003	Turkey's imports from United Arab Emirates-Value in 2004	Turkey's imports from United Arab Emirates-Value in 2005	Turkey's imports from United Arab Emirates-Value in 2006	Turkey's imports from United Arab Emirates-Value in 2007	Turkey's imports from United Arab Emirates-Value in 2008	Turkey's imports from United Arab Emirates-Value in 2009	Turkey's imports from United Arab Emirates-Value in 2010	Turkey's imports from United Arab Emirates-Value in 2011	Turkey's imports from United Arab Emirates-Value in 2012	Turkey's imports from United Arab Emirates-Value in 2013	Turkey's imports from United Arab Emirates-Value in 2014	Turkey's imports from United Arab Emirates-Value in 2015	Turkey's imports from United Arab Emirates-Value in 2016	Turkey's imports from United Arab Emirates-Value in 2017	United Arab Emirates's exports to world- 	United Arab Emirates's exports to world-Value in 2001	United Arab Emirates's exports to world-Value in 2002	United Arab Emirates's exports to world-Value in 2003	United Arab Emirates's exports to world-Value in 2004	United Arab Emirates's exports to world-Value in 2005	United Arab Emirates's exports to world-Value in 2006	United Arab Emirates's exports to world-Value in 2007	United Arab Emirates's exports to world-Value in 2008	United Arab Emirates's exports to world-Value in 2009	United Arab Emirates's exports to world-Value in 2010	United Arab Emirates's exports to world-Value in 2011	United Arab Emirates's exports to world-Value in 2012	United Arab Emirates's exports to world-Value in 2013	United Arab Emirates's exports to world-Value in 2014	United Arab Emirates's exports to world-Value in 2015	United Arab Emirates's exports to world-Value in 2016	United Arab Emirates's exports to world-Value in 2017	Turkey's imports from world- 	Turkey's imports from world-Value in 2001	Turkey's imports from world-Value in 2002	Turkey's imports from world-Value in 2003	Turkey's imports from world-Value in 2004	Turkey's imports from world-Value in 2005	Turkey's imports from world-Value in 2006	Turkey's imports from world-Value in 2007	Turkey's imports from world-Value in 2008	Turkey's imports from world-Value in 2009	Turkey's imports from world-Value in 2010	Turkey's imports from world-Value in 2011	Turkey's imports from world-Value in 2012	Turkey's imports from world-Value in 2013	Turkey's imports from world-Value in 2014	Turkey's imports from world-Value in 2015	Turkey's imports from world-Value in 2016	Turkey's imports from world-Value in 2017	
7608	"Aluminium tubes and pipes (excluding hollow profiles)"	0	0	0	0	0	0	0	0	0	0	14	40	17	43	21	1	8						601		3536	7331				4436	2777	4219	5489	3068	2816		5864	9670	13393	12262	9691	8070	17449	31330	18572	34638	53252	43479	41767	40540	35079	35928	41158	
9011	"Optical microscopes, incl. those for photomicrography, cinephotomicrography or microprojection ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8						905		1960	1568				2607	2217	3690	3053	2673	441		6628	5188	9175	12426	16869	15666	21751	21492	16813	18238	21248	21739	21858	27858	22108	20620	20763	
8509	"Electromechanical domestic appliances, with self-contained electric motor; parts thereof (excluding ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8						66026		113979	87081				114580	146235	153443	44747	51053	21510		29991	25272	43672	75107	116275	129554	53681	58074	48763	70847	77453	67224	70533	68537	60154	42631	41119	
1901	"Malt extract; food preparations of flour, groats, meal, starch or malt extract, not containing ..."	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	8						3462		5161	5491				43901	58581	75127	120880	87792	82252		18356	16844	28484	32827	41700	55037	69149	86707	76925	83213	104786	111741	129035	136107	134363	126448	134444	
6103	"Men's or boys' suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches ..."	2	3	0	0	0	0	0	0	0	0	0	1	0	0	1	20	8						13731		27327	25662				42724	46565	44863	25876	22504	7455		2688	1707	2802	3217	4228	5773	8184	14545	13705	24437	23809	22276	30541	34391	35799	41947	44759	
6403	"Footwear with outer soles of rubber, plastics, leather or composition leather and uppers of ..."	0	0	0	30	0	29	1317	1	1	0	14	19	2	4	26	11	8						49814		56304	47127				133120	145230	198057	74414	88488	24472		40055	53514	84852	128145	169485	224995	269830	302161	230190	263087	320274	314181	351106	337290	280482	251420	225563	
9603	"Brooms, brushes, incl. brushes constituting parts of machines, appliances or vehicles, hand-operated ..."	0	0	0	0	0	0	0	1	0	0	0	0	3	1	1	34	8						11619		10800	10564				61420	59926	56714	14301	13141	11628		8020	10134	13542	18118	27102	26958	36884	40328	35658	50306	54530	60387	69602	75220	79825	78363	79554	
2007	"Jams, fruit jellies, marmalades, fruit or nut purée and fruit or nut pastes, obtained by cooking, ..."	20	0	0	0	9	0	0	10	0	0	65	0	0	69	0	65	9						982		1647	1828				2918	7197	4470	5825	7458	4590		821	1358	1489	2445	6211	5153	7323	11800	4311	7171	8086	7229	5563	5217	12807	9742	8355	
8302	"Base metal mountings, fittings and similar articles suitable for furniture, doors, staircases, ..."	0	1	10	0	24	0	1	1	0	6	14	28	7	3	47	20	10						46471		68432	78653				110562	133466	150001	94610	72956	27978		43794	62779	95105	150241	178210	217879	276466	302822	219382	316019	371464	356694	403659	444765	401401	386091	426597	
3506	"Prepared glues and other prepared adhesives, n.e.s.; products suitable for use as glues or ..."	0	0	0	0	0	0	21	58	10	36	2	74	1	1	23	0	10						6008		5988	6139				22292	28783	27489	17065	17628	21222		31995	44686	59026	81158	102044	120076	151816	172711	160574	184496	234048	237236	258769	263656	232014	224860	245378	
4809	"Carbon paper, self-copy paper and other copying or transfer papers, incl. coated or impregnated ..."	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	39	10						6491		1074	1525				3393	2215	4020	1307	439	1132		8039	17419	20641	29303	29593	32471	38111	42830	34286	52772	54029	47064	46558	51738	44415	34416	36424	
2402	"Cigars, cheroots, cigarillos and cigarettes of tobacco or of tobacco substitutes"	0	0	0	0	0	0	0	0	0	0	0	1	3	1	4	3	10						382540		275487	390916				2392285	2593424	3203156	695944	838116	212445		7	84	11	7	13	15	323	446	1581	1454	2926	326	1692	1339	1754	407	1088	
7307	"Tube or pipe fittings "e.g. couplings, elbows, sleeves", of iron or steel"	0	1	10	13	13	29	2	5	7	34	9	20	85	14	29	4	11						28699		58928	50569				182572	245549	253659	121037	81605	99074		32012	46287	47540	63001	84356	97082	121673	144068	96396	108277	138885	154910	180365	165934	186609	202061	166712	
6005	"Warp knit fabrics "incl. those made on galloon knitting machines", of a width of > 30 cm  (excluding ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11						401		849	11196				1131	2147	6259	1255	1739	938		0	12029	17293	25235	31920	43577	41424	34719	37755	47886	73777	39821	61476	50480	71525	121520	146904	
1206	"Sunflower seeds, whether or not broken"	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12						193		10854	16564				27413	43925	43463	31469	5503	4431		42707	42008	153335	157376	161759	116520	260166	365145	240620	349690	589577	443959	474002	406155	237984	263005	356471	
3703	"Photographic paper, paperboard and textiles, sensitised, unexposed"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12						8654		9144	9099				34433	29443	34804	2347	4231	1556		18143	18181	19687	23369	24027	24523	19634	15425	13551	14937	16184	15010	13756	12331	10898	10756	10323	
7321	"Stoves, ranges, grates, cookers, incl. those with subsidiary boilers for central heating, barbecues, ..."	0	0	0	0	0	0	41	0	1	0	84	0	2	0	0	1	12						25192		23055	25024				33941	37444	44847	25666	19443	12109		5250	7228	11302	17356	22576	29515	40436	51423	31526	40565	57008	48258	54477	60915	54411	49225	48235	
7112	"Waste and scrap of precious metal or of metal clad with precious metal; other waste and scrap ..."	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	13						684267		1096197	1127974				409075	299677	484046	443409	484617	150973		14	0	272	67	0	0	0	0	0	1	2361	38	4	4435	4293	942	255	
9703	"Original sculptures and statuary, in any material"	0	0	0	0	0	0	2	0	0	7	6	27	77	65	57	12	13						50		200	224				1368	2558	4471	2453	2144	10740		105	164	157	162	133	859	1965	1486	2333	3125	5290	9976	9993	18386	10149	9466	6944	
9002	"Lenses, prisms, mirrors and other optical elements, of any material, mounted, being parts of ..."	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	14						2455		9510	5191				83750	106412	106911	9230	9552	23238		6690	5634	13030	32353	45239	42243	29459	27617	20280	22079	30606	34734	44189	41003	31162	31377	39450	
3211	"Prepared driers"	0	0	0	0	0	0	0	0	0	0	0	0	40	84	59	33	14						631		1316	1991				18061	14568	19788	950	1381	8827		307	487	129	131	209	317	481	1310	1743	1547	2281	1501	1376	1485	1076	778	839	
7104	"Precious and semi-precious stones, synthetic or reconstructed, whether or not worked or graded ..."	0	1	1	4	10	0	24	20	7	8	50	12	3	150	6	36	14						241		87	1463				9297	1617	1136	1375	2282	163453		980	1263	1539	2770	2660	2884	3820	3067	2391	2813	3365	3663	4305	4156	2972	2231	2535	
8511	"Electrical ignition or starting equipment of a kind used for spark-ignition or compression-ignition ..."	0	0	4	0	2	4	94	0	1	0	2	18	0	1	5	9	14						27292		37557	43670				137039	165509	180293	52192	57354	15322		50317	73518	98658	142607	155038	158219	172056	197509	157887	201164	247675	229994	229961	222596	221264	231753	260472	
4820	"Registers, account books, notebooks, order books, receipt books, letter pads, memorandum pads, ..."	1	2	1	11	5	0	3	3	9	8	6	16	8	15	8	7	14						17467		30276	33799				52984	53265	58465	45005	48980	6410		9754	15130	20561	27619	29549	35120	45469	50929	37268	62078	62797	54578	48095	45395	37326	27749	16873	
8547	"Insulating fittings for electrical machines, appliances or equipment, being fittings wholly ..."	0	0	0	0	0	2	4	1	0	16	2	0	0	37	4	0	14						2447		4577	6081				10619	13357	14978	6698	4048	9510		41929	34276	35587	41973	41301	67848	93907	91583	63231	72122	83634	72672	83873	68636	72119	80158	95431	
3919	"Self-adhesive plates, sheets, film, foil, tape, strip and other flat shapes, of plastics, whether ..."	65	30	106	172	399	178	191	43	31	3	155	59	129	98	64	124	14						11919		17002	19061				77022	99286	97243	41897	34226	44345		41056	57995	82605	113014	127276	147679	166608	186640	163427	209623	260226	267111	322522	338848	322622	331047	340945	
7409	"Plates, sheets and strip, of copper, of a thickness of > 0,15 mm (excluding expanded sheet ..."	0	0	0	0	0	0	0	0	0	0	0	0	457	0	0	0	15						1599		963	1684				3368	7647	2393	2194	1622	39724		10742	19705	23954	34639	41665	49925	69039	68543	31619	66700	71010	88188	81945	78714	76308	62622	69646	
7229	"Wire of alloy steel other than stainless, in coils (excluding bars and rods)"	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	15						13		90	1048				1140	829	412	301	307	1394		1531	2050	2686	4355	6751	8144	10069	13911	11367	16617	22573	18461	18949	22086	20392	25232	20182	
7613	"Aluminium containers for compressed or liquefied gas"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15						338		629	356				1767	2664	3237	1267	1784	343		671	671	1083	1459	1495	1036	2186	3794	1474	2357	2408	2167	2289	3042	8055	4943	7534	
9701	"Paintings, e.g. oil paintings, watercolours and pastels, and drawings executed entirely by ..."	0	0	0	17	0	0	1	0	438	319	185	22	2832	98	4	295	15						1184		4364	6062				128533	83301	78767	99609	90635	27058		2344	978	1052	1825	2478	3939	12718	16390	8452	15826	22574	18647	32378	31389	20128	26163	21427	
7310	"Tanks, casks, drums, cans, boxes and similar containers, of iron or steel, for any material ..."	0	0	0	0	0	0	0	0	0	0	2	0	0	0	14	0	16						5958		16672	16063				85561	78162	60122	30201	22071	39732		5281	6228	9431	10988	10996	17342	12232	15063	13664	17164	21140	19817	30536	32347	27201	24109	21955	
8209	"Plates, sticks, tips and the like for tools, unmounted, of sintered metal carbides or cermets"	0	0	0	0	0	0	0	0	45	98	0	0	13	0	0	0	16						115		594	271				2257	1579	2353	435	898	826		9336	12589	22197	38863	45981	54286	68415	71530	40023	64413	90054	91818	90449	100840	90288	84795	96295	
2812	"Halides and halide oxides of non-metals"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16						17		45	200				158	157	456	92	119	281		828	466	306	451	525	1093	997	1338	1621	890	1168	1358	1925	2020	1506	1327	1874	
7009	"Glass mirrors, whether or not framed, incl. rear-view mirrors (excluding optical mirrors, optically ..."	1	0	0	0	0	0	1	2	0	0	12	2	1	5	12	6	17						2391		3651	4533				11684	16185	16762	4391	2978	3536		7382	10611	18132	32640	34198	40089	48102	52064	36053	51508	64755	57131	64141	72985	65269	58065	64948	
5702	"Carpets and other textile floor coverings, woven, not tufted or flocked, whether or not made ..."	0	8	0	0	1	3	206	0	0	0	1	1	109	1	2	0	17						14932		18431	23547				23229	20476	38377	20201	16425	12114		4962	8103	10783	23170	21227	20510	21518	22137	15404	19564	23516	21940	28823	26881	21635	15135	13753	
4009	"Tubes, pipes and hoses, of vulcanised rubber other than hard rubber, with or without their ..."	1	0	0	0	1	0	11	1	0	0	3	17	140	0	160	21	17						9664		14703	15414				36753	45854	69476	24858	22854	12852		26029	39907	64101	102047	111396	114983	126271	120006	85774	114886	139639	112936	128200	131538	124800	139082	149592	
4408	"Sheets for veneering, incl. those obtained by slicing laminated wood, for plywood or for other ..."	0	0	0	42	0	1	0	0	6	4	0	0	14	0	0	0	17						2066		3528	3580				6895	5493	4668	2804	2243	2974		2597	5192	7632	12377	13144	15999	26086	32532	20291	27867	38303	39409	41153	47666	48648	41430	48752	
9031	"Measuring or checking instruments, appliances and machines not elsewhere specified in chapter ..."	0	0	6	2	0	0	9	22	18	18	20	1	37	22	21	3	18						7143		12163	12660				558654	403947	221362	33429	31742	23051		76209	71129	102454	149249	164689	182493	204740	307177	193641	210793	296682	344112	339764	369796	359324	325972	383885	
8452	"Sewing machines (other than book-sewing machines of heading 8440); furniture, bases and covers ..."	8	0	38	0	0	2	23	41	9	0	25	0	1	0	7	20	18						18355		21382	25507				33070	32885	45091	23236	20291	2897		53904	139035	201255	140676	137787	127441	147913	108625	58724	105296	131157	153317	137879	125509	96503	108063	116267	
2501	"Salts, incl. table salt and denatured salt, and pure sodium chloride, whether or not in aqueous ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	19						640		1639	2066				2427	4404	6371	3533	3893	5238		2257	2824	6956	9714	9293	10650	9370	16088	4739	5675	9110	8224	3547	2844	2381	2183	2242	
2815	"Sodium hydroxide "caustic soda", potassium hydroxide "caustic potash"; peroxides of sodium ..."	0	0	0	14	4	0	0	0	0	0	0	0	0	6	11	39	19						1789		1364	988				3944	4651	3951	2577	2978	11645		32398	22525	28274	30282	61841	71622	81478	120722	80060	79916	109557	126296	130503	106254	98692	113407	169465	
6302	"Bedlinen, table linen, toilet linen and kitchen linen of all types of textile materials (excluding ..."	0	0	15	4	7	32	3	80	1	5	1	2	4	0	1	17	19						16597		20644	26324				35366	39974	54905	21840	28498	8260		3199	2996	5682	9970	14872	21380	22549	24731	21618	34611	59640	24030	26705	29097	23663	16608	16754	
6807	"Articles of asphalt or of similar materials, e.g. petroleum bitumen or coal tar pitch"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19						16741		41645	76831				49542	66349	75191	62956	38577	32454		6359	8051	8916	12370	15702	29442	21746	22950	23880	24537	23249	18277	20820	19049	14349	13308	15833	
8529	"Parts suitable for use solely or principally with transmission and reception apparatus for ..."	8	37	130	176	26	11	3	7	49	77	5	0	0	0	3	1	19						127534		207181	110599				158625	146129	149147	41316	45744	17441		124913	120121	192850	281723	335958	296106	309160	209212	229189	170634	199853	1022763	1331982	1407648	1294274	997176	1396960	
7005	"Float glass and surface ground or polished glass, in sheets, whether or not having an absorbent, ..."	0	0	0	0	0	0	10	494	656	189	0	393	850	479	95	1	20						4196		5653	23717				109688	89681	95377	70263	78342	77410		20791	28405	39469	53139	84453	143627	170856	114670	87448	116384	115536	105949	147130	180137	159865	155501	147104	
2005	"Other vegetables prepared or preserved otherwise than by vinegar or acetic acid, not frozen ..."	0	0	13	0	0	16	0	0	0	0	0	0	0	36	0	0	20						18466		46698	55543				40256	47774	56300	60765	48748	74398		3204	4234	2172	4275	5286	3989	5603	8827	6717	8605	11531	11640	16411	18825	16470	13928	16717	
4823	"Paper, paperboard, cellulose wadding and webs of cellulose fibres, in strips or rolls of a ..."	12	40	11	3	0	2	0	7	0	0	3	1	2	6	0	6	21						10116		14575	14393				25616	24025	23970	17426	16847	26405		38259	43405	46123	62444	54832	48450	52793	57122	44875	39699	63170	60715	69419	82773	67386	59964	52161	
8480	"Moulding boxes for metal foundry; mould bases; moulding patterns; moulds for metal (other than ..."	0	24	0	0	6	220	4	57	3	6	0	3	1	31	4	19	22						3259		3863	7653				10613	10092	10959	9645	13175	10777		129478	193203	189214	184665	287652	279089	278547	313580	275582	194097	265847	337788	395223	364470	274716	311319	281502	
2712	"Petroleum jelly, paraffin wax, micro- crystalline petroleum wax, slack wax, ozokerite, lignite ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22						483		2049	3844				20721	38817	21477	1413	1696	37261		5660	7140	9610	13159	12355	15665	18831	27355	29322	37556	33467	37238	54336	54508	46864	42554	39780	
4105	"Tanned or crust skins of sheep or lambs, without wool on, whether or not split (excluding further ..."	1	14	35	69	129	0	24	0	51	82	0	126	94	0	0	0	22						2063		1084	710				5105	13832	3048	1602	724	2666		79817	13157	11032	9016	5531	4766	12321	17151	9651	21329	31522	24322	28101	29045	27358	13361	11860	
8482	"Ball or roller bearings (excluding steel balls of heading 7326); parts thereof"	6	14	0	1	2	0	2	0	6	82	0	0	6	3	121	28	22						32010		41866	50391				261512	267070	275358	35265	39020	16100		69710	101679	143594	205510	230041	270337	313021	367983	245756	347276	420926	411227	412179	414814	374095	371963	448924	
4901	"Printed books, brochures and similar printed matter, whether or not in single sheets (excluding ..."	0	0	1	3	9	14	16	60	11	6	29	40	54	630	4489	111	22						21324		45791	39794				171801	229123	179589	142041	196466	93725		16943	16950	21470	36165	40651	44960	50920	51822	43695	46389	57547	62055	64517	65741	72933	50579	60053	
8418	"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat ..."	30	11	23	12	27	18	81	15	7	31	161	160	1	272	16	23	23						80118		150607	184754				255307	302527	376510	199602	210629	93956		108423	82745	106538	151728	172977	262256	333093	405571	278833	351190	465027	436954	520350	451085	425443	410091	407952	
3911	"Petroleum resins, coumarone-indene resins, polyterpenes, polysulphides, polysulphones and other ..."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	75	25						1797		1221	1828				15398	8507	11083	5731	3584	2608		6337	9551	13399	17538	19581	27152	39488	46462	39385	53303	81803	77603	85780	98845	89357	90899	97290	
9405	"Lamps and lighting fittings, incl. searchlights and spotlights, and parts thereof, n.e.s; illuminated ..."	3	65	1	35	188	33	116	3	8	6	31	12	142	13	3	54	26						82973		101618	112361				145737	156448	179572	195756	334263	66798		38078	45090	61542	87573	115613	174339	252858	302559	199143	304581	402732	360597	496017	572905	507098	358865	315025	
9506	"Articles and equipment for general physical exercise, gymnastics, athletics, other sports, ..."	0	22	0	0	0	0	3	26	20	6	27	110	7	18	12	6	26						25589		35881	33572				59972	59986	73991	46268	44821	31965		18095	23928	29721	47869	69381	78306	91560	95679	76985	99845	106760	127814	149153	152682	112442	106938	113241	
4402	"Wood charcoal, incl. shell or nut charcoal, whether or not agglomerated (excluding wood charcoal ..."	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	27						1453		906	264				5696	5750	6233	7095	5388	4669		319	246	505	1708	2379	3943	5844	4878	6053	7777	10642	17630	32954	29869	36676	39262	39486	
0801	"Coconuts, Brazil nuts and cashew nuts, fresh or dried, whether or not shelled or peeled"	0	0	0	0	0	0	35	205	68	75	0	23	89	0	0	31	28						20691		37876	57764				65391	63582	99564	107116	120405	4267		1163	3824	5488	4799	9461	9160	13378	21359	18342	22490	33289	26598	24429	39325	43859	39944	41890	
6115	"Pantyhose, tights, stockings, socks and other hosiery, incl. graduated compression hosiery ..."	0	0	0	8	28	67	80	104	96	158	279	285	292	405	217	78	29						4111		9283	4844				20722	24977	30778	10314	16934	8784		4550	4748	6618	10640	12074	20330	28414	33700	28315	46017	61128	56091	48534	41742	35755	38026	33357	
6806	"Slag-wool, rock-wool and similar mineral wools; exfoliated vermiculite, expanded clays, foamed ..."	0	667	0	0	0	0	1	0	0	0	0	0	0	0	12	1	29						4240		5921	4919				16169	21263	21549	14155	28653	18318		9593	19827	16253	23543	24226	35206	41913	48582	32125	46632	54716	61690	57526	63681	49090	45385	52391	
3210	"Paints and varnishes, incl. enamels, lacquers and distempers (excluding those based on synthetic ..."	0	0	0	0	0	0	1	0	0	3	0	45	0	0	2	9	30						3099		7691	14322				28073	36475	41563	41459	45597	5503		4475	6235	7194	8837	9956	10537	14473	16391	13482	13663	17264	16726	17141	23273	23783	24195	24782	
4903	"Children's picture, drawing or colouring books"	0	0	0	0	0	0	0	0	0	0	0	0	7	0	10	9	33						20		99	62				202	184	414	217	349	719		49	82	179	527	576	902	1363	1156	1467	2165	2992	4111	2457	3091	2916	3035	4159	
4821	"Paper or paperboard labels of all kinds, whether or not printed"	2	0	0	38	0	3	5	2	1	1	12	5	24	10	21	13	33						6623		6731	7390				28937	30358	35674	15172	20654	24520		16572	22988	23716	29568	28598	31143	40445	40429	35663	38848	40356	40387	42673	48910	41765	45125	41850	
7324	"Sanitary ware, and parts thereof, of iron or steel (excluding cans, boxes and similar containers ..."	0	0	0	0	0	0	0	0	0	25	0	5	3	2	32	70	35						19538		32211	32480				33157	49207	39297	45721	21500	8624		3006	3180	4523	7774	10338	12591	14139	13520	9958	13802	15425	13126	16448	14983	13038	11739	12257	
8501	"Electric motors and generators (excluding generating sets)"	0	91	0	1	15	8	50	15	69	2	129	100	136	423	4	1	36						19229		27180	28957				72214	134074	124483	48347	44434	23043		89877	181990	212167	278384	336871	396849	522843	581441	506704	588959	793028	704614	824942	778229	731024	737109	767887	
8515	"Electric, incl. electrically heated gas, laser or other light or photon beam, ultrasonic, electron ..."	12	0	27	2	57	1	0	0	0	0	26	23	0	0	0	0	37						7552		9027	13161				26814	25263	23040	14854	33619	21127		28805	37564	62548	133565	104702	174263	137704	152809	70554	107745	156503	160556	155757	169771	170287	172617	187682	
